,Observations,Annotations,latitude,longitude,ligne,colonne
1209,ign-FNF-2009/observation_irc_2009/915_6915_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_9_8_0M50_pfnf_nch.tif,915,6915,9,8
1210,ign-FNF-2009/observation_irc_2009/980_6825_2_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_2_7_0M50_pfnf_nch.tif,980,6825,2,7
1211,ign-FNF-2009/observation_irc_2009/1015_6895_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_2_4_0M50_pfnf_nch.tif,1015,6895,2,4
1212,ign-FNF-2009/observation_irc_2009/915_6915_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_8_2_0M50_pfnf_nch.tif,915,6915,8,2
1213,ign-FNF-2009/observation_irc_2009/955_6915_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_4_9_0M50_pfnf_nch.tif,955,6915,4,9
1214,ign-FNF-2009/observation_irc_2009/890_6940_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_7_4_0M50_pfnf_nch.tif,890,6940,7,4
1215,ign-FNF-2009/observation_irc_2009/995_6895_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_3_7_0M50_pfnf_nch.tif,995,6895,3,7
1216,ign-FNF-2009/observation_irc_2009/915_6825_6_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_6_5_0M50_pfnf_nch.tif,915,6825,6,5
1217,ign-FNF-2009/observation_irc_2009/940_6925_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_9_9_0M50_pfnf_nch.tif,940,6925,9,9
1218,ign-FNF-2009/observation_irc_2009/915_6890_9_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_9_6_0M50_pfnf_nch.tif,915,6890,9,6
1219,ign-FNF-2009/observation_irc_2009/970_6845_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_4_6_0M50_pfnf_nch.tif,970,6845,4,6
1220,ign-FNF-2009/observation_irc_2009/975_6835_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_5_9_0M50_pfnf_nch.tif,975,6835,5,9
1221,ign-FNF-2009/observation_irc_2009/920_6860_6_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_6_8_0M50_pfnf_nch.tif,920,6860,6,8
1222,ign-FNF-2009/observation_irc_2009/915_6890_4_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_4_2_0M50_pfnf_nch.tif,915,6890,4,2
1223,ign-FNF-2009/observation_irc_2009/1015_6895_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_5_9_0M50_pfnf_nch.tif,1015,6895,5,9
1224,ign-FNF-2009/observation_irc_2009/945_6845_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_5_5_0M50_pfnf_nch.tif,945,6845,5,5
1225,ign-FNF-2009/observation_irc_2009/925_6860_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_7_1_0M50_pfnf_nch.tif,925,6860,7,1
1226,ign-FNF-2009/observation_irc_2009/915_6915_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_3_6_0M50_pfnf_nch.tif,915,6915,3,6
1227,ign-FNF-2009/observation_irc_2009/915_6915_5_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_5_4_0M50_pfnf_nch.tif,915,6915,5,4
1228,ign-FNF-2009/observation_irc_2009/975_6825_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_3_1_0M50_pfnf_nch.tif,975,6825,3,1
1229,ign-FNF-2009/observation_irc_2009/970_6845_1_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_1_3_0M50_pfnf_nch.tif,970,6845,1,3
1230,ign-FNF-2009/observation_irc_2009/925_6860_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_6_6_0M50_pfnf_nch.tif,925,6860,6,6
1231,ign-FNF-2009/observation_irc_2009/915_6825_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_9_1_0M50_pfnf_nch.tif,915,6825,9,1
1232,ign-FNF-2009/observation_irc_2009/915_6825_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_1_7_0M50_pfnf_nch.tif,915,6825,1,7
1233,ign-FNF-2009/observation_irc_2009/975_6825_9_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_9_5_0M50_pfnf_nch.tif,975,6825,9,5
1234,ign-FNF-2009/observation_irc_2009/940_6905_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_7_3_0M50_pfnf_nch.tif,940,6905,7,3
1235,ign-FNF-2009/observation_irc_2009/945_6845_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_1_2_0M50_pfnf_nch.tif,945,6845,1,2
1236,ign-FNF-2009/observation_irc_2009/940_6925_9_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_9_7_0M50_pfnf_nch.tif,940,6925,9,7
1237,ign-FNF-2009/observation_irc_2009/915_6890_6_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_6_4_0M50_pfnf_nch.tif,915,6890,6,4
1238,ign-FNF-2009/observation_irc_2009/975_6835_9_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_9_5_0M50_pfnf_nch.tif,975,6835,9,5
1239,ign-FNF-2009/observation_irc_2009/940_6925_8_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_8_3_0M50_pfnf_nch.tif,940,6925,8,3
1240,ign-FNF-2009/observation_irc_2009/940_6925_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_1_7_0M50_pfnf_nch.tif,940,6925,1,7
1241,ign-FNF-2009/observation_irc_2009/995_6895_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_3_8_0M50_pfnf_nch.tif,995,6895,3,8
1242,ign-FNF-2009/observation_irc_2009/995_6895_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_1_7_0M50_pfnf_nch.tif,995,6895,1,7
1243,ign-FNF-2009/observation_irc_2009/945_6925_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_8_2_0M50_pfnf_nch.tif,945,6925,8,2
1244,ign-FNF-2009/observation_irc_2009/995_6850_3_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_3_9_0M50_pfnf_nch.tif,995,6850,3,9
1245,ign-FNF-2009/observation_irc_2009/940_6905_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_3_2_0M50_pfnf_nch.tif,940,6905,3,2
1246,ign-FNF-2009/observation_irc_2009/915_6825_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_4_9_0M50_pfnf_nch.tif,915,6825,4,9
1247,ign-FNF-2009/observation_irc_2009/920_6860_6_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_6_7_0M50_pfnf_nch.tif,920,6860,6,7
1248,ign-FNF-2009/observation_irc_2009/970_6845_1_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_1_9_0M50_pfnf_nch.tif,970,6845,1,9
1249,ign-FNF-2009/observation_irc_2009/920_6860_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_1_7_0M50_pfnf_nch.tif,920,6860,1,7
1250,ign-FNF-2009/observation_irc_2009/995_6895_2_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_2_6_0M50_pfnf_nch.tif,995,6895,2,6
1251,ign-FNF-2009/observation_irc_2009/980_6825_1_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_1_1_0M50_pfnf_nch.tif,980,6825,1,1
1252,ign-FNF-2009/observation_irc_2009/940_6925_7_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_7_1_0M50_pfnf_nch.tif,940,6925,7,1
1253,ign-FNF-2009/observation_irc_2009/975_6825_9_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_9_2_0M50_pfnf_nch.tif,975,6825,9,2
1254,ign-FNF-2009/observation_irc_2009/925_6860_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_6_1_0M50_pfnf_nch.tif,925,6860,6,1
1255,ign-FNF-2009/observation_irc_2009/915_6825_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_6_1_0M50_pfnf_nch.tif,915,6825,6,1
1256,ign-FNF-2009/observation_irc_2009/955_6915_9_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_9_2_0M50_pfnf_nch.tif,955,6915,9,2
1257,ign-FNF-2009/observation_irc_2009/955_6915_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_7_9_0M50_pfnf_nch.tif,955,6915,7,9
1258,ign-FNF-2009/observation_irc_2009/890_6940_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_6_1_0M50_pfnf_nch.tif,890,6940,6,1
1259,ign-FNF-2009/observation_irc_2009/890_6940_6_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_6_8_0M50_pfnf_nch.tif,890,6940,6,8
1260,ign-FNF-2009/observation_irc_2009/945_6925_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_1_4_0M50_pfnf_nch.tif,945,6925,1,4
1261,ign-FNF-2009/observation_irc_2009/980_6825_5_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_5_6_0M50_pfnf_nch.tif,980,6825,5,6
1262,ign-FNF-2009/observation_irc_2009/975_6825_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_6_1_0M50_pfnf_nch.tif,975,6825,6,1
1263,ign-FNF-2009/observation_irc_2009/945_6845_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_7_2_0M50_pfnf_nch.tif,945,6845,7,2
1264,ign-FNF-2009/observation_irc_2009/910_6935_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_2_4_0M50_pfnf_nch.tif,910,6935,2,4
1265,ign-FNF-2009/observation_irc_2009/995_6850_2_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_2_6_0M50_pfnf_nch.tif,995,6850,2,6
1266,ign-FNF-2009/observation_irc_2009/940_6905_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_4_7_0M50_pfnf_nch.tif,940,6905,4,7
1267,ign-FNF-2009/observation_irc_2009/890_6940_2_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_2_9_0M50_pfnf_nch.tif,890,6940,2,9
1268,ign-FNF-2009/observation_irc_2009/910_6935_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_3_1_0M50_pfnf_nch.tif,910,6935,3,1
1269,ign-FNF-2009/observation_irc_2009/980_6825_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_1_8_0M50_pfnf_nch.tif,980,6825,1,8
1270,ign-FNF-2009/observation_irc_2009/915_6890_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_4_6_0M50_pfnf_nch.tif,915,6890,4,6
1271,ign-FNF-2009/observation_irc_2009/915_6890_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_3_1_0M50_pfnf_nch.tif,915,6890,3,1
1272,ign-FNF-2009/observation_irc_2009/995_6850_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_4_9_0M50_pfnf_nch.tif,995,6850,4,9
1273,ign-FNF-2009/observation_irc_2009/975_6825_7_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_7_5_0M50_pfnf_nch.tif,975,6825,7,5
1274,ign-FNF-2009/observation_irc_2009/955_6915_7_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_7_7_0M50_pfnf_nch.tif,955,6915,7,7
1275,ign-FNF-2009/observation_irc_2009/955_6915_2_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_2_5_0M50_pfnf_nch.tif,955,6915,2,5
1276,ign-FNF-2009/observation_irc_2009/975_6835_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_8_2_0M50_pfnf_nch.tif,975,6835,8,2
1277,ign-FNF-2009/observation_irc_2009/995_6850_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_6_1_0M50_pfnf_nch.tif,995,6850,6,1
1278,ign-FNF-2009/observation_irc_2009/940_6905_6_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_6_9_0M50_pfnf_nch.tif,940,6905,6,9
1279,ign-FNF-2009/observation_irc_2009/910_6935_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_9_8_0M50_pfnf_nch.tif,910,6935,9,8
1280,ign-FNF-2009/observation_irc_2009/925_6860_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_3_1_0M50_pfnf_nch.tif,925,6860,3,1
1281,ign-FNF-2009/observation_irc_2009/910_6935_2_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_2_6_0M50_pfnf_nch.tif,910,6935,2,6
1282,ign-FNF-2009/observation_irc_2009/915_6890_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_2_1_0M50_pfnf_nch.tif,915,6890,2,1
1283,ign-FNF-2009/observation_irc_2009/915_6890_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_8_5_0M50_pfnf_nch.tif,915,6890,8,5
1284,ign-FNF-2009/observation_irc_2009/940_6925_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_1_4_0M50_pfnf_nch.tif,940,6925,1,4
1285,ign-FNF-2009/observation_irc_2009/910_6935_6_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_6_5_0M50_pfnf_nch.tif,910,6935,6,5
1286,ign-FNF-2009/observation_irc_2009/945_6845_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_6_1_0M50_pfnf_nch.tif,945,6845,6,1
1287,ign-FNF-2009/observation_irc_2009/915_6915_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_6_3_0M50_pfnf_nch.tif,915,6915,6,3
1288,ign-FNF-2009/observation_irc_2009/910_6935_5_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_5_4_0M50_pfnf_nch.tif,910,6935,5,4
1289,ign-FNF-2009/observation_irc_2009/970_6845_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_7_9_0M50_pfnf_nch.tif,970,6845,7,9
1290,ign-FNF-2009/observation_irc_2009/915_6890_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_5_7_0M50_pfnf_nch.tif,915,6890,5,7
1291,ign-FNF-2009/observation_irc_2009/920_6860_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_7_2_0M50_pfnf_nch.tif,920,6860,7,2
1292,ign-FNF-2009/observation_irc_2009/915_6825_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_5_9_0M50_pfnf_nch.tif,915,6825,5,9
1293,ign-FNF-2009/observation_irc_2009/890_6940_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_4_7_0M50_pfnf_nch.tif,890,6940,4,7
1294,ign-FNF-2009/observation_irc_2009/940_6925_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_7_9_0M50_pfnf_nch.tif,940,6925,7,9
1295,ign-FNF-2009/observation_irc_2009/940_6925_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_1_6_0M50_pfnf_nch.tif,940,6925,1,6
1296,ign-FNF-2009/observation_irc_2009/925_6860_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_4_5_0M50_pfnf_nch.tif,925,6860,4,5
1297,ign-FNF-2009/observation_irc_2009/915_6825_6_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_6_7_0M50_pfnf_nch.tif,915,6825,6,7
1298,ign-FNF-2009/observation_irc_2009/975_6825_8_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_8_7_0M50_pfnf_nch.tif,975,6825,8,7
1299,ign-FNF-2009/observation_irc_2009/975_6850_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_7_4_0M50_pfnf_nch.tif,975,6850,7,4
1300,ign-FNF-2009/observation_irc_2009/890_6940_7_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_7_7_0M50_pfnf_nch.tif,890,6940,7,7
1301,ign-FNF-2009/observation_irc_2009/975_6835_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_2_1_0M50_pfnf_nch.tif,975,6835,2,1
1302,ign-FNF-2009/observation_irc_2009/915_6890_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_3_7_0M50_pfnf_nch.tif,915,6890,3,7
1303,ign-FNF-2009/observation_irc_2009/890_6940_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_8_5_0M50_pfnf_nch.tif,890,6940,8,5
1304,ign-FNF-2009/observation_irc_2009/995_6850_8_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_8_1_0M50_pfnf_nch.tif,995,6850,8,1
1305,ign-FNF-2009/observation_irc_2009/925_6860_1_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_1_8_0M50_pfnf_nch.tif,925,6860,1,8
1306,ign-FNF-2009/observation_irc_2009/995_6850_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_9_9_0M50_pfnf_nch.tif,995,6850,9,9
1307,ign-FNF-2009/observation_irc_2009/975_6825_6_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_6_9_0M50_pfnf_nch.tif,975,6825,6,9
1308,ign-FNF-2009/observation_irc_2009/945_6845_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_4_7_0M50_pfnf_nch.tif,945,6845,4,7
1309,ign-FNF-2009/observation_irc_2009/925_6860_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_8_2_0M50_pfnf_nch.tif,925,6860,8,2
1310,ign-FNF-2009/observation_irc_2009/915_6915_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_8_8_0M50_pfnf_nch.tif,915,6915,8,8
1311,ign-FNF-2009/observation_irc_2009/980_6825_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_7_9_0M50_pfnf_nch.tif,980,6825,7,9
1312,ign-FNF-2009/observation_irc_2009/995_6895_4_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_4_4_0M50_pfnf_nch.tif,995,6895,4,4
1313,ign-FNF-2009/observation_irc_2009/995_6895_5_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_5_1_0M50_pfnf_nch.tif,995,6895,5,1
1314,ign-FNF-2009/observation_irc_2009/995_6895_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_9_9_0M50_pfnf_nch.tif,995,6895,9,9
1315,ign-FNF-2009/observation_irc_2009/940_6925_9_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_9_6_0M50_pfnf_nch.tif,940,6925,9,6
1316,ign-FNF-2009/observation_irc_2009/1015_6895_8_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_8_6_0M50_pfnf_nch.tif,1015,6895,8,6
1317,ign-FNF-2009/observation_irc_2009/975_6850_9_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_9_3_0M50_pfnf_nch.tif,975,6850,9,3
1318,ign-FNF-2009/observation_irc_2009/940_6925_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_6_3_0M50_pfnf_nch.tif,940,6925,6,3
1319,ign-FNF-2009/observation_irc_2009/975_6850_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_8_8_0M50_pfnf_nch.tif,975,6850,8,8
1320,ign-FNF-2009/observation_irc_2009/975_6825_5_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_5_2_0M50_pfnf_nch.tif,975,6825,5,2
1321,ign-FNF-2009/observation_irc_2009/940_6925_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_4_9_0M50_pfnf_nch.tif,940,6925,4,9
1322,ign-FNF-2009/observation_irc_2009/995_6850_6_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_6_2_0M50_pfnf_nch.tif,995,6850,6,2
1323,ign-FNF-2009/observation_irc_2009/940_6925_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_2_4_0M50_pfnf_nch.tif,940,6925,2,4
1324,ign-FNF-2009/observation_irc_2009/910_6935_9_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_9_3_0M50_pfnf_nch.tif,910,6935,9,3
1325,ign-FNF-2009/observation_irc_2009/940_6925_5_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_5_5_0M50_pfnf_nch.tif,940,6925,5,5
1326,ign-FNF-2009/observation_irc_2009/910_6935_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_6_1_0M50_pfnf_nch.tif,910,6935,6,1
1327,ign-FNF-2009/observation_irc_2009/975_6850_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_3_6_0M50_pfnf_nch.tif,975,6850,3,6
1328,ign-FNF-2009/observation_irc_2009/975_6850_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_3_1_0M50_pfnf_nch.tif,975,6850,3,1
1329,ign-FNF-2009/observation_irc_2009/975_6850_9_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_9_7_0M50_pfnf_nch.tif,975,6850,9,7
1330,ign-FNF-2009/observation_irc_2009/955_6915_3_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_3_4_0M50_pfnf_nch.tif,955,6915,3,4
1331,ign-FNF-2009/observation_irc_2009/910_6935_4_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_3_0M50_pfnf_nch.tif,910,6935,4,3
1332,ign-FNF-2009/observation_irc_2009/975_6825_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_3_8_0M50_pfnf_nch.tif,975,6825,3,8
1333,ign-FNF-2009/observation_irc_2009/940_6905_9_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_9_6_0M50_pfnf_nch.tif,940,6905,9,6
1334,ign-FNF-2009/observation_irc_2009/995_6895_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_8_8_0M50_pfnf_nch.tif,995,6895,8,8
1335,ign-FNF-2009/observation_irc_2009/890_6940_9_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_9_2_0M50_pfnf_nch.tif,890,6940,9,2
1336,ign-FNF-2009/observation_irc_2009/995_6850_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_8_5_0M50_pfnf_nch.tif,995,6850,8,5
1337,ign-FNF-2009/observation_irc_2009/995_6850_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_2_2_0M50_pfnf_nch.tif,995,6850,2,2
1338,ign-FNF-2009/observation_irc_2009/975_6825_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_4_5_0M50_pfnf_nch.tif,975,6825,4,5
1339,ign-FNF-2009/observation_irc_2009/910_6935_8_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_8_6_0M50_pfnf_nch.tif,910,6935,8,6
1340,ign-FNF-2009/observation_irc_2009/890_6940_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_9_9_0M50_pfnf_nch.tif,890,6940,9,9
1341,ign-FNF-2009/observation_irc_2009/940_6925_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_7_8_0M50_pfnf_nch.tif,940,6925,7,8
1342,ign-FNF-2009/observation_irc_2009/1015_6895_2_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_2_9_0M50_pfnf_nch.tif,1015,6895,2,9
1343,ign-FNF-2009/observation_irc_2009/925_6860_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_3_5_0M50_pfnf_nch.tif,925,6860,3,5
1344,ign-FNF-2009/observation_irc_2009/915_6915_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_9_9_0M50_pfnf_nch.tif,915,6915,9,9
1345,ign-FNF-2009/observation_irc_2009/995_6850_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_7_3_0M50_pfnf_nch.tif,995,6850,7,3
1346,ign-FNF-2009/observation_irc_2009/970_6845_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_2_4_0M50_pfnf_nch.tif,970,6845,2,4
