Observations,Annotations,latitude,longitude,ligne,colonne,coord
ign-FNF-2009/train/observations/940_6925_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_6_2_0M50_pfnf_nch.tif,940,6925,6,2,940_6925
ign-FNF-2009/train/observations/955_6915_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_7_0M50_pfnf_nch.tif,955,6915,7,7,955_6915
ign-FNF-2009/train/observations/945_6925_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_9_1_0M50_pfnf_nch.tif,945,6925,9,1,945_6925
ign-FNF-2009/train/observations/940_6905_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_6_7_0M50_pfnf_nch.tif,940,6905,6,7,940_6905
ign-FNF-2009/train/observations/945_6925_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_8_8_0M50_pfnf_nch.tif,945,6925,8,8,945_6925
ign-FNF-2009/train/observations/920_6860_1_8_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_1_8_0M50_pfnf_nch.tif,920,6860,1,8,920_6860
ign-FNF-2009/train/observations/995_6895_7_3_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_7_3_0M50_pfnf_nch.tif,995,6895,7,3,995_6895
ign-FNF-2009/train/observations/945_6845_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_3_0M50_pfnf_nch.tif,945,6845,1,3,945_6845
ign-FNF-2009/train/observations/1015_6895_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_9_9_0M50_pfnf_nch.tif,1015,6895,9,9,1015_6895
ign-FNF-2009/train/observations/980_6825_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_2_9_0M50_pfnf_nch.tif,980,6825,2,9,980_6825
ign-FNF-2009/train/observations/995_6895_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_8_7_0M50_pfnf_nch.tif,995,6895,8,7,995_6895
ign-FNF-2009/train/observations/975_6835_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_9_9_0M50_pfnf_nch.tif,975,6835,9,9,975_6835
ign-FNF-2009/train/observations/945_6925_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_2_9_0M50_pfnf_nch.tif,945,6925,2,9,945_6925
ign-FNF-2009/train/observations/915_6890_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_3_6_0M50_pfnf_nch.tif,915,6890,3,6,915_6890
ign-FNF-2009/train/observations/980_6825_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_7_5_0M50_pfnf_nch.tif,980,6825,7,5,980_6825
ign-FNF-2009/train/observations/940_6925_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_9_0M50_pfnf_nch.tif,940,6925,1,9,940_6925
ign-FNF-2009/train/observations/940_6905_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_2_1_0M50_pfnf_nch.tif,940,6905,2,1,940_6905
ign-FNF-2009/train/observations/940_6905_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_9_4_0M50_pfnf_nch.tif,940,6905,9,4,940_6905
ign-FNF-2009/train/observations/925_6860_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_8_0M50_pfnf_nch.tif,925,6860,9,8,925_6860
ign-FNF-2009/train/observations/920_6860_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_7_6_0M50_pfnf_nch.tif,920,6860,7,6,920_6860
ign-FNF-2009/train/observations/940_6905_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_7_1_0M50_pfnf_nch.tif,940,6905,7,1,940_6905
ign-FNF-2009/train/observations/940_6925_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_7_1_0M50_pfnf_nch.tif,940,6925,7,1,940_6925
ign-FNF-2009/train/observations/915_6825_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_8_7_0M50_pfnf_nch.tif,915,6825,8,7,915_6825
ign-FNF-2009/train/observations/940_6925_7_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_7_3_0M50_pfnf_nch.tif,940,6925,7,3,940_6925
ign-FNF-2009/train/observations/915_6890_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_7_1_0M50_pfnf_nch.tif,915,6890,7,1,915_6890
ign-FNF-2009/train/observations/975_6835_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_5_2_0M50_pfnf_nch.tif,975,6835,5,2,975_6835
ign-FNF-2009/train/observations/920_6860_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_8_3_0M50_pfnf_nch.tif,920,6860,8,3,920_6860
ign-FNF-2009/train/observations/975_6850_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_8_4_0M50_pfnf_nch.tif,975,6850,8,4,975_6850
ign-FNF-2009/train/observations/920_6860_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_4_0M50_pfnf_nch.tif,920,6860,5,4,920_6860
ign-FNF-2009/train/observations/995_6895_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_6_0M50_pfnf_nch.tif,995,6895,9,6,995_6895
ign-FNF-2009/train/observations/940_6925_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_3_0M50_pfnf_nch.tif,940,6925,1,3,940_6925
ign-FNF-2009/train/observations/945_6845_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_7_2_0M50_pfnf_nch.tif,945,6845,7,2,945_6845
ign-FNF-2009/train/observations/975_6850_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_4_8_0M50_pfnf_nch.tif,975,6850,4,8,975_6850
ign-FNF-2009/train/observations/915_6890_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_5_6_0M50_pfnf_nch.tif,915,6890,5,6,915_6890
ign-FNF-2009/train/observations/915_6890_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_5_5_0M50_pfnf_nch.tif,915,6890,5,5,915_6890
ign-FNF-2009/train/observations/920_6860_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_9_6_0M50_pfnf_nch.tif,920,6860,9,6,920_6860
ign-FNF-2009/train/observations/995_6895_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_3_0M50_pfnf_nch.tif,995,6895,9,3,995_6895
ign-FNF-2009/train/observations/975_6835_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_2_0M50_pfnf_nch.tif,975,6835,4,2,975_6835
ign-FNF-2009/train/observations/920_6860_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_9_0M50_pfnf_nch.tif,920,6860,3,9,920_6860
ign-FNF-2009/train/observations/940_6925_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_8_5_0M50_pfnf_nch.tif,940,6925,8,5,940_6925
ign-FNF-2009/train/observations/995_6895_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_5_1_0M50_pfnf_nch.tif,995,6895,5,1,995_6895
ign-FNF-2009/train/observations/920_6860_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_1_3_0M50_pfnf_nch.tif,920,6860,1,3,920_6860
ign-FNF-2009/train/observations/940_6905_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_7_6_0M50_pfnf_nch.tif,940,6905,7,6,940_6905
ign-FNF-2009/train/observations/940_6905_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_6_4_0M50_pfnf_nch.tif,940,6905,6,4,940_6905
ign-FNF-2009/train/observations/945_6925_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_8_3_0M50_pfnf_nch.tif,945,6925,8,3,945_6925
ign-FNF-2009/train/observations/920_6860_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_4_0M50_pfnf_nch.tif,920,6860,3,4,920_6860
ign-FNF-2009/train/observations/925_6860_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_6_6_0M50_pfnf_nch.tif,925,6860,6,6,925_6860
ign-FNF-2009/train/observations/1015_6895_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_9_8_0M50_pfnf_nch.tif,1015,6895,9,8,1015_6895
ign-FNF-2009/train/observations/1015_6895_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_4_2_0M50_pfnf_nch.tif,1015,6895,4,2,1015_6895
ign-FNF-2009/train/observations/920_6860_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_6_1_0M50_pfnf_nch.tif,920,6860,6,1,920_6860
ign-FNF-2009/train/observations/1015_6895_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_5_2_0M50_pfnf_nch.tif,1015,6895,5,2,1015_6895
ign-FNF-2009/train/observations/975_6825_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_1_9_0M50_pfnf_nch.tif,975,6825,1,9,975_6825
ign-FNF-2009/train/observations/980_6825_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_2_2_0M50_pfnf_nch.tif,980,6825,2,2,980_6825
ign-FNF-2009/train/observations/995_6895_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_6_1_0M50_pfnf_nch.tif,995,6895,6,1,995_6895
ign-FNF-2009/train/observations/1015_6895_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_9_3_0M50_pfnf_nch.tif,1015,6895,9,3,1015_6895
ign-FNF-2009/train/observations/945_6925_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_8_0M50_pfnf_nch.tif,945,6925,6,8,945_6925
ign-FNF-2009/train/observations/975_6825_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_9_0M50_pfnf_nch.tif,975,6825,5,9,975_6825
ign-FNF-2009/train/observations/975_6850_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_4_6_0M50_pfnf_nch.tif,975,6850,4,6,975_6850
ign-FNF-2009/train/observations/975_6850_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_1_9_0M50_pfnf_nch.tif,975,6850,1,9,975_6850
ign-FNF-2009/train/observations/915_6825_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_3_0M50_pfnf_nch.tif,915,6825,9,3,915_6825
ign-FNF-2009/train/observations/975_6835_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_1_4_0M50_pfnf_nch.tif,975,6835,1,4,975_6835
ign-FNF-2009/train/observations/890_6940_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_6_8_0M50_pfnf_nch.tif,890,6940,6,8,890_6940
ign-FNF-2009/train/observations/940_6905_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_7_0M50_pfnf_nch.tif,940,6905,5,7,940_6905
ign-FNF-2009/train/observations/945_6925_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_7_9_0M50_pfnf_nch.tif,945,6925,7,9,945_6925
ign-FNF-2009/train/observations/915_6890_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_9_7_0M50_pfnf_nch.tif,915,6890,9,7,915_6890
ign-FNF-2009/train/observations/945_6845_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_2_9_0M50_pfnf_nch.tif,945,6845,2,9,945_6845
ign-FNF-2009/train/observations/925_6860_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_5_1_0M50_pfnf_nch.tif,925,6860,5,1,925_6860
ign-FNF-2009/train/observations/945_6845_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_3_6_0M50_pfnf_nch.tif,945,6845,3,6,945_6845
ign-FNF-2009/train/observations/940_6925_2_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_2_3_0M50_pfnf_nch.tif,940,6925,2,3,940_6925
ign-FNF-2009/train/observations/890_6940_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_9_2_0M50_pfnf_nch.tif,890,6940,9,2,890_6940
ign-FNF-2009/train/observations/975_6835_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_8_0M50_pfnf_nch.tif,975,6835,4,8,975_6835
ign-FNF-2009/train/observations/940_6905_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_2_9_0M50_pfnf_nch.tif,940,6905,2,9,940_6905
ign-FNF-2009/train/observations/980_6825_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_1_3_0M50_pfnf_nch.tif,980,6825,1,3,980_6825
ign-FNF-2009/train/observations/945_6845_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_2_1_0M50_pfnf_nch.tif,945,6845,2,1,945_6845
ign-FNF-2009/train/observations/975_6850_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_3_2_0M50_pfnf_nch.tif,975,6850,3,2,975_6850
ign-FNF-2009/train/observations/915_6825_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_2_2_0M50_pfnf_nch.tif,915,6825,2,2,915_6825
ign-FNF-2009/train/observations/1015_6895_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_2_7_0M50_pfnf_nch.tif,1015,6895,2,7,1015_6895
ign-FNF-2009/train/observations/995_6895_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_4_0M50_pfnf_nch.tif,995,6895,9,4,995_6895
ign-FNF-2009/train/observations/915_6825_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_4_0M50_pfnf_nch.tif,915,6825,4,4,915_6825
ign-FNF-2009/train/observations/975_6835_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_8_6_0M50_pfnf_nch.tif,975,6835,8,6,975_6835
ign-FNF-2009/train/observations/940_6905_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_6_5_0M50_pfnf_nch.tif,940,6905,6,5,940_6905
ign-FNF-2009/train/observations/920_6860_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_4_5_0M50_pfnf_nch.tif,920,6860,4,5,920_6860
ign-FNF-2009/train/observations/975_6850_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_5_3_0M50_pfnf_nch.tif,975,6850,5,3,975_6850
ign-FNF-2009/train/observations/925_6860_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_4_5_0M50_pfnf_nch.tif,925,6860,4,5,925_6860
ign-FNF-2009/train/observations/955_6915_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_1_5_0M50_pfnf_nch.tif,955,6915,1,5,955_6915
ign-FNF-2009/train/observations/940_6905_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_4_1_0M50_pfnf_nch.tif,940,6905,4,1,940_6905
ign-FNF-2009/train/observations/920_6860_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_8_0M50_pfnf_nch.tif,920,6860,5,8,920_6860
ign-FNF-2009/train/observations/955_6915_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_5_3_0M50_pfnf_nch.tif,955,6915,5,3,955_6915
ign-FNF-2009/train/observations/925_6860_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_2_8_0M50_pfnf_nch.tif,925,6860,2,8,925_6860
ign-FNF-2009/train/observations/955_6915_1_8_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_1_8_0M50_pfnf_nch.tif,955,6915,1,8,955_6915
ign-FNF-2009/train/observations/975_6825_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_9_5_0M50_pfnf_nch.tif,975,6825,9,5,975_6825
ign-FNF-2009/train/observations/975_6835_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_3_0M50_pfnf_nch.tif,975,6835,4,3,975_6835
ign-FNF-2009/train/observations/975_6835_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_1_5_0M50_pfnf_nch.tif,975,6835,1,5,975_6835
ign-FNF-2009/train/observations/915_6825_1_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_1_8_0M50_pfnf_nch.tif,915,6825,1,8,915_6825
ign-FNF-2009/train/observations/975_6835_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_5_5_0M50_pfnf_nch.tif,975,6835,5,5,975_6835
ign-FNF-2009/train/observations/940_6905_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_6_0M50_pfnf_nch.tif,940,6905,3,6,940_6905
ign-FNF-2009/train/observations/975_6825_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_7_7_0M50_pfnf_nch.tif,975,6825,7,7,975_6825
ign-FNF-2009/train/observations/915_6890_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_9_2_0M50_pfnf_nch.tif,915,6890,9,2,915_6890
ign-FNF-2009/train/observations/940_6905_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_2_4_0M50_pfnf_nch.tif,940,6905,2,4,940_6905
ign-FNF-2009/train/observations/925_6860_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_4_0M50_pfnf_nch.tif,925,6860,9,4,925_6860
ign-FNF-2009/train/observations/915_6825_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_7_0M50_pfnf_nch.tif,915,6825,7,7,915_6825
ign-FNF-2009/train/observations/1015_6895_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_4_9_0M50_pfnf_nch.tif,1015,6895,4,9,1015_6895
ign-FNF-2009/train/observations/890_6940_1_8_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_1_8_0M50_pfnf_nch.tif,890,6940,1,8,890_6940
ign-FNF-2009/train/observations/995_6895_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_7_8_0M50_pfnf_nch.tif,995,6895,7,8,995_6895
ign-FNF-2009/train/observations/995_6895_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_2_0M50_pfnf_nch.tif,995,6895,4,2,995_6895
ign-FNF-2009/train/observations/940_6905_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_7_8_0M50_pfnf_nch.tif,940,6905,7,8,940_6905
ign-FNF-2009/train/observations/980_6825_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_6_1_0M50_pfnf_nch.tif,980,6825,6,1,980_6825
ign-FNF-2009/train/observations/975_6835_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_9_3_0M50_pfnf_nch.tif,975,6835,9,3,975_6835
ign-FNF-2009/train/observations/975_6850_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_6_0M50_pfnf_nch.tif,975,6850,9,6,975_6850
ign-FNF-2009/train/observations/915_6825_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_3_3_0M50_pfnf_nch.tif,915,6825,3,3,915_6825
ign-FNF-2009/train/observations/920_6860_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_1_9_0M50_pfnf_nch.tif,920,6860,1,9,920_6860
ign-FNF-2009/train/observations/940_6905_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_1_0M50_pfnf_nch.tif,940,6905,5,1,940_6905
ign-FNF-2009/train/observations/975_6835_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_6_2_0M50_pfnf_nch.tif,975,6835,6,2,975_6835
ign-FNF-2009/train/observations/955_6915_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_8_0M50_pfnf_nch.tif,955,6915,7,8,955_6915
ign-FNF-2009/train/observations/955_6915_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_5_8_0M50_pfnf_nch.tif,955,6915,5,8,955_6915
ign-FNF-2009/train/observations/975_6835_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_6_6_0M50_pfnf_nch.tif,975,6835,6,6,975_6835
ign-FNF-2009/train/observations/1015_6895_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_7_1_0M50_pfnf_nch.tif,1015,6895,7,1,1015_6895
ign-FNF-2009/train/observations/925_6860_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_4_3_0M50_pfnf_nch.tif,925,6860,4,3,925_6860
ign-FNF-2009/train/observations/980_6825_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_9_4_0M50_pfnf_nch.tif,980,6825,9,4,980_6825
ign-FNF-2009/train/observations/945_6845_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_5_5_0M50_pfnf_nch.tif,945,6845,5,5,945_6845
ign-FNF-2009/train/observations/995_6895_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_7_9_0M50_pfnf_nch.tif,995,6895,7,9,995_6895
ign-FNF-2009/train/observations/890_6940_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_5_7_0M50_pfnf_nch.tif,890,6940,5,7,890_6940
ign-FNF-2009/train/observations/945_6845_7_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_7_3_0M50_pfnf_nch.tif,945,6845,7,3,945_6845
ign-FNF-2009/train/observations/915_6890_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_8_0M50_pfnf_nch.tif,915,6890,4,8,915_6890
ign-FNF-2009/train/observations/915_6890_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_5_3_0M50_pfnf_nch.tif,915,6890,5,3,915_6890
ign-FNF-2009/train/observations/1015_6895_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_1_3_0M50_pfnf_nch.tif,1015,6895,1,3,1015_6895
ign-FNF-2009/train/observations/945_6925_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_4_7_0M50_pfnf_nch.tif,945,6925,4,7,945_6925
ign-FNF-2009/train/observations/975_6850_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_8_6_0M50_pfnf_nch.tif,975,6850,8,6,975_6850
ign-FNF-2009/train/observations/980_6825_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_3_7_0M50_pfnf_nch.tif,980,6825,3,7,980_6825
ign-FNF-2009/train/observations/1015_6895_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_1_5_0M50_pfnf_nch.tif,1015,6895,1,5,1015_6895
ign-FNF-2009/train/observations/995_6895_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_5_8_0M50_pfnf_nch.tif,995,6895,5,8,995_6895
ign-FNF-2009/train/observations/975_6835_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_7_5_0M50_pfnf_nch.tif,975,6835,7,5,975_6835
ign-FNF-2009/train/observations/890_6940_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_8_8_0M50_pfnf_nch.tif,890,6940,8,8,890_6940
ign-FNF-2009/train/observations/890_6940_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_1_4_0M50_pfnf_nch.tif,890,6940,1,4,890_6940
ign-FNF-2009/train/observations/940_6905_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_4_6_0M50_pfnf_nch.tif,940,6905,4,6,940_6905
ign-FNF-2009/train/observations/945_6925_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_5_2_0M50_pfnf_nch.tif,945,6925,5,2,945_6925
ign-FNF-2009/train/observations/940_6925_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_9_7_0M50_pfnf_nch.tif,940,6925,9,7,940_6925
ign-FNF-2009/train/observations/955_6915_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_4_8_0M50_pfnf_nch.tif,955,6915,4,8,955_6915
ign-FNF-2009/train/observations/975_6850_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_8_8_0M50_pfnf_nch.tif,975,6850,8,8,975_6850
ign-FNF-2009/train/observations/915_6825_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_1_0M50_pfnf_nch.tif,915,6825,7,1,915_6825
ign-FNF-2009/train/observations/975_6850_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_3_5_0M50_pfnf_nch.tif,975,6850,3,5,975_6850
ign-FNF-2009/train/observations/915_6825_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_8_9_0M50_pfnf_nch.tif,915,6825,8,9,915_6825
ign-FNF-2009/train/observations/890_6940_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_8_7_0M50_pfnf_nch.tif,890,6940,8,7,890_6940
ign-FNF-2009/train/observations/975_6835_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_7_6_0M50_pfnf_nch.tif,975,6835,7,6,975_6835
ign-FNF-2009/train/observations/975_6825_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_6_9_0M50_pfnf_nch.tif,975,6825,6,9,975_6825
ign-FNF-2009/train/observations/975_6835_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_6_1_0M50_pfnf_nch.tif,975,6835,6,1,975_6835
ign-FNF-2009/train/observations/920_6860_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_1_6_0M50_pfnf_nch.tif,920,6860,1,6,920_6860
ign-FNF-2009/train/observations/915_6825_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_1_5_0M50_pfnf_nch.tif,915,6825,1,5,915_6825
ign-FNF-2009/train/observations/925_6860_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_3_1_0M50_pfnf_nch.tif,925,6860,3,1,925_6860
ign-FNF-2009/train/observations/945_6845_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_4_0M50_pfnf_nch.tif,945,6845,6,4,945_6845
ign-FNF-2009/train/observations/940_6925_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_3_1_0M50_pfnf_nch.tif,940,6925,3,1,940_6925
ign-FNF-2009/train/observations/945_6845_1_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_8_0M50_pfnf_nch.tif,945,6845,1,8,945_6845
ign-FNF-2009/train/observations/940_6925_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_6_0M50_pfnf_nch.tif,940,6925,1,6,940_6925
ign-FNF-2009/train/observations/915_6890_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_2_1_0M50_pfnf_nch.tif,915,6890,2,1,915_6890
ign-FNF-2009/train/observations/975_6825_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_2_6_0M50_pfnf_nch.tif,975,6825,2,6,975_6825
ign-FNF-2009/train/observations/945_6845_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_3_2_0M50_pfnf_nch.tif,945,6845,3,2,945_6845
ign-FNF-2009/train/observations/940_6925_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_3_6_0M50_pfnf_nch.tif,940,6925,3,6,940_6925
ign-FNF-2009/train/observations/995_6895_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_1_0M50_pfnf_nch.tif,995,6895,9,1,995_6895
ign-FNF-2009/train/observations/940_6925_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_2_2_0M50_pfnf_nch.tif,940,6925,2,2,940_6925
ign-FNF-2009/train/observations/995_6895_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_5_0M50_pfnf_nch.tif,995,6895,4,5,995_6895
